17:26:58 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
17:27:12 INFO  tests.TestBase - Starts test---> fillSearchFormFutureYears
17:27:12 INFO  tests.TestBase - rent details:-->Paris, from 25 Nov 2022 till 05 March 2023
17:27:12 INFO  manager.MyListener - Start search element by locator-->By.id: city
17:27:12 INFO  manager.MyListener - Element with locator-->By.id: city was found
17:27:13 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div.pac-item
17:27:13 INFO  manager.MyListener - Element with locator-->By.cssSelector: div.pac-item was found
17:27:14 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:27:14 INFO  manager.MyListener - Element with locator-->By.id: dates was found
17:27:14 INFO  manager.MyListener - Start search element by locator-->By.id: dates
17:27:14 INFO  manager.MyListener - Element with locator-->By.id: dates was found
17:27:15 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:27:15 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:27:15 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:27:15 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:27:15 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:27:15 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:27:15 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:27:15 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:27:15 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:27:15 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:27:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 25 ']
17:27:16 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 25 '] was found
17:27:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:27:16 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:27:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:27:16 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:27:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:27:16 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:27:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[@aria-label='Next month']
17:27:16 INFO  manager.MyListener - Element with locator-->By.xpath: //button[@aria-label='Next month'] was found
17:27:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //div[text()=' 5 ']
17:27:17 INFO  manager.MyListener - Element with locator-->By.xpath: //div[text()=' 5 '] was found
