12:05:08 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
12:05:11 INFO  tests.TestBase - Starts test---> registrationNegativeMail
12:05:11 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
12:05:16 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
12:05:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
12:05:16 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
12:05:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
12:05:16 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
12:05:16 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
12:05:16 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
12:05:16 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
12:05:16 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
12:05:17 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
12:05:17 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
12:05:17 INFO  tests.TestBase - Registration with Email = dumgmail.com, and password = Zz12345$
12:05:17 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
12:05:17 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
12:05:17 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@class='checkbox-label terms-label']
12:05:17 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@class='checkbox-label terms-label'] was found
12:05:17 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
12:05:17 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
12:05:17 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Wrong email format']
12:05:17 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Wrong email format'] was found
12:05:17 INFO  tests.TestBase - Ends test---> registrationNegativeMail
12:05:17 INFO  tests.TestBase - Starts test---> registrationNegativeMail
12:05:17 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
12:05:22 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
12:05:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
12:05:22 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
12:05:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
12:05:22 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
12:05:22 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
12:05:22 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
12:05:23 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
12:05:23 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
12:05:23 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
12:05:23 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
12:05:23 INFO  tests.TestBase - Registration with Email = Dum@gmail.com, and password = Zz12345$
12:05:23 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
12:05:23 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
12:05:23 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
12:05:23 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
12:05:23 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()='Wrong email format']
12:05:23 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()='Wrong email format'] was found
12:05:23 INFO  tests.TestBase - Ends test---> registrationNegativeMail
12:05:23 INFO  tests.TestBase - Starts test---> registrationNegativeMail
12:05:23 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
12:05:28 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
12:05:28 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Sign up ']
12:05:28 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Sign up '] was found
12:05:28 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='name']
12:05:28 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='name'] was found
12:05:28 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[@id='lastName']
12:05:28 INFO  manager.MyListener - Element with locator-->By.xpath: //*[@id='lastName'] was found
12:05:28 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
12:05:28 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
12:05:28 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
12:05:28 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
12:05:28 INFO  tests.TestBase - Registration with Email = dum@gmailcom, and password = Zz12345$
12:05:28 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input[type='checkbox']
12:05:29 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input[type='checkbox'] was found
