11:12:34 INFO  manager.ApplicationManager - All tests starts in 'Chrome' browser
11:12:38 INFO  tests.TestBase - Starts test---> loginPositive
11:12:38 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Logout ']
11:12:43 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Logout '] was found
11:12:43 INFO  manager.MyListener - Start search element by locator-->By.xpath: //*[text()=' Log in ']
11:12:43 INFO  manager.MyListener - Element with locator-->By.xpath: //*[text()=' Log in '] was found
11:12:43 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#email
11:12:43 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#email was found
11:12:43 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: div input#password
11:12:43 INFO  manager.MyListener - Element with locator-->By.cssSelector: div input#password was found
11:12:43 INFO  tests.TestBase - Login with email:---> user2900@gmail.com and password:---> As2900d#%
11:12:43 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: form button[type='submit']
11:12:43 INFO  manager.MyListener - Element with locator-->By.cssSelector: form button[type='submit'] was found
11:12:45 INFO  manager.MyListener - Start search element by locator-->By.cssSelector: h2.message
11:12:45 INFO  manager.MyListener - Element with locator-->By.cssSelector: h2.message was found
11:12:45 INFO  manager.HelperBase - Logged in with message---> Logged in success
11:12:45 INFO  manager.MyListener - Start search element by locator-->By.xpath: //button[text()='Ok']
11:12:45 INFO  manager.MyListener - Element with locator-->By.xpath: //button[text()='Ok'] was found
11:12:45 INFO  tests.TestBase - Ends test---> loginPositive
